DateTime,zone1,zone2,zone3,zone4,zone5,zone6,zone7
5/14/24 19:10,"28,63","53,34","42,39","22,00","19,91","22,55","44,54"
5/14/24 19:20,"28,94","53,76","42,86","22,01","19,20","22,70","45,04"
5/14/24 19:30,"28,22","52,72","43,28","21,86","19,10","22,68","45,49"
5/14/24 19:40,"27,50","56,98","42,76","21,99","17,83","22,89","44,83"
5/14/24 19:50,"28,82","57,15","43,49","21,77","17,77","23,02","47,67"
5/14/24 20:00,"28,05","57,06","41,58","22,03","17,38","23,03","47,34"
5/14/24 20:10,"26,22","56,72","41,08","21,99","15,93","19,62","42,32"
5/14/24 20:20,"21,37","54,86","41,79","20,61","6,01","11,95","36,13"
5/14/24 20:30,"21,11","60,62","45,35","19,68","0,29","15,91","37,29"
5/14/24 20:40,"21,88","60,79","47,97","20,34","0,58","19,17","39,23"
5/14/24 20:50,"22,17","60,77","50,80","20,35","0,88","21,72","39,44"
5/14/24 21:00,"26,40","62,00","49,99","20,19","1,17","25,48","40,71"
5/14/24 21:10,"28,23","62,02","50,12","20,30","1,46","25,83","40,11"
5/14/24 21:20,"28,34","60,33","47,98","19,84","1,76","25,58","38,45"
5/14/24 21:30,"27,74","60,24","48,75","19,67","2,05","25,69","40,28"
5/14/24 21:40,"27,55","61,82","47,93","19,38","2,35","26,19","41,11"
5/14/24 21:50,"27,58","61,61","47,98","19,60","2,64","24,67","40,69"
5/14/24 22:00,"27,05","63,88","47,82","19,85","2,93","24,76","40,67"
5/14/24 22:10,"26,45","62,74","47,18","19,94","3,23","26,11","40,91"
5/14/24 22:20,"26,98","62,62","47,04","19,97","3,52","27,81","42,43"
5/14/24 22:30,"27,17","62,17","46,37","20,03","3,82","28,01","40,15"
5/14/24 22:40,"26,96","62,80","45,25","20,10","4,11","27,79","38,06"
5/14/24 22:50,"26,67","63,02","45,32","20,38","4,41","27,91","38,77"
5/14/24 23:00,"26,89","62,25","45,72","21,75","4,70","28,19","39,59"
5/14/24 23:10,"27,31","63,19","44,88","21,94","4,99","28,04","40,81"
5/14/24 23:20,"26,43","61,96","44,35","24,11","5,34","27,92","41,21"
5/14/24 23:30,"27,24","61,48","43,61","25,63","7,00","28,31","43,13"
5/14/24 23:40,"27,30","62,35","43,26","28,10","8,51","28,07","42,86"
5/14/24 23:50,"26,84","58,83","41,71","27,62","8,41","27,90","41,56"
5/15/24 0:00,"26,24","59,57","42,52","27,39","8,51","27,62","50,30"
5/15/24 0:10,"27,41","58,13","42,11","25,23","8,84","27,46","75,80"
5/15/24 0:20,"25,46","55,47","43,22","24,70","8,66","27,29","72,73"
5/15/24 0:30,"25,24","52,96","43,97","24,54","8,62","27,11","73,92"
5/15/24 0:40,"25,72","54,53","43,63","24,28","8,86","27,38","69,50"
5/15/24 0:50,"26,05","54,62","42,68","24,09","8,67","27,18","69,78"
5/15/24 1:00,"25,48","54,60","43,01","23,91","8,70","26,83","63,31"
5/15/24 1:10,"26,51","53,99","43,07","23,68","8,38","27,01","63,19"
5/15/24 1:20,"26,55","55,12","40,72","23,45","8,22","26,99","63,32"
5/15/24 1:30,"25,15","52,56","39,54","23,34","8,01","26,65","61,09"
5/15/24 1:40,"23,55","49,50","40,24","22,94","7,90","26,29","64,44"
5/15/24 1:50,"22,89","47,47","42,18","22,76","5,05","26,38","59,30"
5/15/24 2:00,"22,37","46,69","39,76","22,75","1,47","25,92","65,02"
5/15/24 2:10,"22,58","45,04","40,38","22,72","3,13","25,45","64,45"
5/15/24 2:20,"23,05","43,86","40,04","22,20","4,78","25,65","61,94"
5/15/24 2:30,"22,89","43,35","40,79","22,29","6,58","25,94","58,88"
5/15/24 2:40,"21,45","42,49","41,05","22,06","7,20","25,80","60,42"
5/15/24 2:50,"21,19","40,51","41,93","22,49","6,49","25,51","60,23"
5/15/24 3:00,"22,55","38,81","41,21","22,23","6,87","25,50","61,82"
5/15/24 3:10,"22,55","38,96","42,16","22,48","7,32","25,59","62,63"
5/15/24 3:20,"22,42","39,68","42,27","22,74","7,47","25,41","63,61"
5/15/24 3:30,"21,74","38,76","41,66","22,45","7,52","25,72","60,94"
5/15/24 3:40,"21,68","40,16","41,19","21,97","7,69","25,04","59,83"
5/15/24 3:50,"21,80","39,35","42,91","22,56","7,94","25,14","58,60"
5/15/24 4:00,"21,63","40,09","43,27","22,07","8,21","25,11","58,12"
5/15/24 4:10,"21,50","39,37","40,55","21,99","8,29","24,98","59,31"
5/15/24 4:20,"21,44","38,34","41,42","22,15","8,25","25,05","58,23"
5/15/24 4:30,"21,60","40,26","41,99","22,01","8,37","24,85","60,79"
5/15/24 4:40,"20,04","40,14","42,19","22,06","12,68","24,90","59,11"
5/15/24 4:50,"18,96","40,67","42,95","22,07","14,21","25,13","57,51"
5/15/24 5:00,"18,81","37,85","43,62","22,28","11,89","25,03","59,05"
5/15/24 5:10,"18,73","37,78","42,61","22,47","11,02","24,82","58,60"
5/15/24 5:20,"18,78","38,37","43,97","22,40","10,69","24,81","57,19"
5/15/24 5:30,"18,80","40,69","45,43","22,55","10,00","25,46","58,36"
5/15/24 5:40,"18,38","41,77","46,43","22,88","11,26","25,71","59,51"
5/15/24 5:50,"18,16","39,51","46,61","22,75","11,91","25,26","57,96"
5/15/24 6:00,"19,44","39,38","46,35","22,83","13,27","25,29","59,01"
5/15/24 6:10,"19,80","38,00","45,68","22,37","13,83","24,83","62,70"
5/15/24 6:20,"19,57","36,99","45,05","22,17","15,52","24,72","64,39"
5/15/24 6:30,"19,02","36,33","45,27","21,74","16,79","24,85","61,76"
5/15/24 6:40,"18,76","34,84","44,30","21,54","17,69","24,19","62,56"
5/15/24 6:50,"19,32","33,25","44,97","21,79","17,03","21,96","61,04"
5/15/24 7:00,"18,95","34,78","42,41","21,13","18,46","20,69","59,59"
5/15/24 7:10,"18,55","36,13","42,52","20,62","19,24","19,41","63,84"
5/15/24 7:20,"18,75","35,13","42,78","20,95","19,49","19,94","66,50"
5/15/24 7:30,"19,07","36,20","45,09","20,65","21,53","19,92","69,06"
5/15/24 7:40,"19,10","37,27","43,13","20,09","21,94","19,38","74,20"
5/15/24 7:50,"18,39","35,98","43,73","20,07","21,82","19,77","71,47"
5/15/24 8:00,"17,84","37,08","44,84","21,02","21,61","19,39","72,84"
5/15/24 8:10,"18,87","37,70","47,74","23,35","21,87","19,31","70,91"
5/15/24 8:20,"19,07","39,58","50,91","23,39","22,08","19,21","70,15"
5/15/24 8:30,"18,91","40,78","53,78","23,47","20,70","19,27","76,47"
5/15/24 8:40,"21,32","39,02","54,93","24,37","20,71","19,83","70,71"
5/15/24 8:50,"25,25","38,47","55,17","24,18","21,67","20,06","69,78"
5/15/24 9:00,"26,57","39,04","59,51","23,39","21,81","20,11","70,96"
5/15/24 9:10,"26,58","40,61","65,85","24,29","21,94","19,94","80,66"
5/15/24 9:20,"26,64","40,43","66,57","22,28","21,93","20,30","81,27"
5/15/24 9:30,"27,63","42,79","67,49","21,33","21,53","20,61","77,59"
5/15/24 9:40,"29,52","46,47","69,21","27,58","21,32","20,59","76,53"
5/15/24 9:50,"29,82","46,84","65,42","27,67","20,62","20,37","77,63"
5/15/24 10:00,"28,30","49,92","66,50","30,41","20,85","20,59","75,10"
5/15/24 10:10,"27,04","50,50","69,26","30,71","21,20","21,45","83,69"
5/15/24 10:20,"28,51","49,56","70,59","31,02","21,29","21,25","78,24"
5/15/24 10:30,"29,57","50,44","73,28","30,51","19,74","21,20","80,40"
5/15/24 10:40,"26,73","48,87","74,51","31,10","19,33","21,37","82,38"
5/15/24 10:50,"24,00","47,13","71,83","31,24","19,25","21,42","80,97"
5/15/24 11:00,"24,37","46,00","72,67","31,39","20,00","21,73","92,35"
5/15/24 11:10,"26,31","47,88","72,90","34,07","17,72","21,48","96,76"
5/15/24 11:20,"35,32","51,40","73,39","33,86","16,80","21,43","91,19"
5/15/24 11:30,"34,45","61,16","72,60","33,54","16,74","21,04","102,26"
5/15/24 11:40,"33,44","62,76","75,08","34,60","15,43","21,41","95,94"
5/15/24 11:50,"32,30","61,31","81,29","34,40","14,88","21,75","105,54"
5/15/24 12:00,"32,32","62,61","83,14","33,93","14,50","21,06","99,13"
5/15/24 12:10,"33,16","63,71","84,11","33,77","14,87","21,74","93,81"
5/15/24 12:20,"35,02","64,75","85,70","33,68","14,31","21,66","90,72"
5/15/24 12:30,"36,43","64,00","91,33","32,69","13,47","21,65","98,68"
5/15/24 12:40,"37,02","62,28","95,60","33,48","13,30","21,87","99,40"
5/15/24 12:50,"36,81","60,57","98,12","34,97","13,52","22,30","96,90"
5/15/24 13:00,"36,92","58,53","99,07","34,27","13,59","22,07","87,52"
5/15/24 13:10,"37,15","58,87","97,94","34,19","13,49","22,42","91,56"
5/15/24 13:20,"37,36","59,28","98,51","33,44","12,95","22,21","95,78"
5/15/24 13:30,"38,61","63,20","99,11","33,43","12,86","22,17","97,94"
5/15/24 13:40,"38,33","62,87","97,87","33,43","12,70","22,00","101,16"
5/15/24 13:50,"38,51","62,25","101,43","30,90","13,06","21,57","101,81"
5/15/24 14:00,"38,39","63,58","99,19","28,81","12,94","21,72","112,68"
5/15/24 14:10,"38,41","63,11","98,17","29,19","13,62","21,94","108,77"
5/15/24 14:20,"37,29","62,47","100,24","26,92","13,96","21,92","101,39"
5/15/24 14:30,"37,76","61,75","99,04","24,27","13,12","21,53","104,64"
5/15/24 14:40,"37,40","59,17","96,12","29,97","11,98","23,12","106,13"
5/15/24 14:50,"34,14","57,84","98,08","30,06","11,73","23,14","106,74"
5/15/24 15:00,"32,92","54,21","101,25","29,63","12,13","23,23","103,86"
5/15/24 15:10,"33,93","53,94","100,25","29,93","12,38","23,18","106,47"
5/15/24 15:20,"36,61","53,16","101,05","29,12","13,24","23,11","110,90"
5/15/24 15:30,"38,06","52,18","102,88","28,26","14,10","22,58","108,56"
5/15/24 15:40,"43,42","54,00","106,87","28,11","13,73","22,64","105,39"
5/15/24 15:50,"42,89","56,58","103,08","28,60","14,46","22,55","107,59"
5/15/24 16:00,"44,81","56,05","103,36","28,39","14,37","22,59","108,91"
5/15/24 16:10,"43,57","53,45","105,67","29,39","14,36","22,74","115,54"
5/15/24 16:20,"42,43","53,78","104,96","31,42","14,11","22,69","116,63"
5/15/24 16:30,"42,34","54,69","108,63","31,93","16,37","22,45","115,40"
5/15/24 16:40,"42,84","55,06","105,84","33,74","22,79","22,52","121,27"
5/15/24 16:50,"42,83","54,98","106,47","33,13","20,17","22,45","118,20"
5/15/24 17:00,"42,18","49,82","105,02","29,85","18,40","22,13","115,22"
5/15/24 17:10,"41,95","47,18","104,84","33,63","18,94","21,49","107,14"
5/15/24 17:20,"41,99","47,91","106,76","33,79","21,21","21,62","109,76"
5/15/24 17:30,"48,72","48,79","104,69","36,91","21,80","22,05","107,44"
5/15/24 17:40,"52,26","47,40","104,54","40,74","23,28","21,70","105,81"
5/15/24 17:50,"54,99","47,94","105,30","40,24","23,68","21,93","104,82"
5/15/24 18:00,"55,65","50,00","106,06","38,69","24,48","21,43","112,54"
5/15/24 18:10,"51,81","51,08","107,20","38,38","24,22","21,99","108,36"
5/15/24 18:20,"50,87","51,39","110,69","38,65","21,96","21,96","103,53"
5/15/24 18:30,"51,72","52,13","108,21","38,49","21,01","21,84","75,47"
5/15/24 18:40,"49,41","52,35","111,47","38,31","20,92","21,70","76,43"
5/15/24 18:50,"48,74","49,56","113,04","41,34","21,53","21,33","76,82"
5/15/24 19:00,"49,92","49,02","109,53","42,01","20,92","21,65","79,11"
5/15/24 19:10,"48,72","49,48","111,36","41,82","20,94","21,57","80,61"
5/15/24 19:20,"47,31","50,04","110,22","41,03","20,53","21,72","80,68"
5/15/24 19:30,"47,75","51,73","107,37","40,46","18,63","21,78","80,22"
5/15/24 19:40,"45,66","53,68","92,03","40,73","17,53","22,05","78,29"
5/15/24 19:50,"46,52","52,10","89,62","40,34","17,71","21,91","74,84"
5/15/24 20:00,"46,36","53,57","87,75","41,34","17,10","21,74","81,40"
5/15/24 20:10,"46,35","53,30","89,11","41,57","14,97","21,30","68,51"
5/15/24 20:20,"46,45","58,13","90,91","42,15","12,60","22,27","68,12"
5/15/24 20:30,"48,14","60,16","92,18","42,88","12,13","22,87","70,47"
5/15/24 20:40,"45,54","58,30","92,00","43,95","12,27","24,95","65,41"
5/15/24 20:50,"45,46","55,88","99,26","44,48","11,58","26,72","65,42"
5/15/24 21:00,"45,62","56,26","98,17","44,49","12,01","27,57","66,04"
5/15/24 21:10,"47,58","60,90","99,92","44,76","12,44","27,46","64,87"
5/15/24 21:20,"51,08","61,40","101,38","44,59","13,03","27,31","66,23"
5/15/24 21:30,"50,22","61,38","100,16","44,25","12,55","27,31","63,24"
5/15/24 21:40,"49,61","59,39","102,57","44,32","12,06","27,18","61,72"
5/15/24 21:50,"49,61","59,48","105,41","49,71","12,54","27,20","65,32"
5/15/24 22:00,"49,20","62,04","99,79","52,38","12,66","27,48","65,89"
5/15/24 22:10,"48,16","63,20","91,59","54,01","11,55","27,70","64,81"
5/15/24 22:20,"46,14","63,12","87,95","52,14","11,91","27,53","64,83"
5/15/24 22:30,"47,80","61,53","88,39","51,60","11,97","27,46","64,14"
5/15/24 22:40,"49,38","61,64","90,83","51,85","11,91","27,33","64,14"
5/15/24 22:50,"46,37","62,12","88,28","52,05","11,78","27,22","63,03"
5/15/24 23:00,"47,29","63,83","86,58","50,55","11,83","27,66","61,33"
5/15/24 23:10,"47,92","61,71","89,35","55,08","12,19","27,27","65,18"
5/15/24 23:20,"47,53","61,45","89,17","57,01","12,65","26,95","67,20"
5/15/24 23:30,"46,93","62,38","87,90","55,39","12,97","26,90","67,19"
5/15/24 23:40,"48,06","61,91","87,72","54,63","12,96","27,14","62,38"
5/15/24 23:50,"47,17","67,25","86,01","51,93","12,61","27,10","63,17"
5/16/24 0:00,"49,18","67,19","84,68","51,12","11,87","26,95","64,22"
5/16/24 0:10,"47,68","68,51","83,47","53,76","11,56","26,90","84,46"
5/16/24 0:20,"47,54","66,59","82,75","56,48","11,94","26,47","88,70"
5/16/24 0:30,"47,10","67,92","80,32","53,70","12,08","26,15","89,96"
5/16/24 0:40,"46,34","66,65","79,06","52,87","12,00","26,14","87,45"
5/16/24 0:50,"45,52","62,20","78,79","55,36","11,56","26,27","85,98"
5/16/24 1:00,"46,40","60,07","76,84","54,94","11,05","26,09","86,37"
5/16/24 1:10,"46,80","59,90","74,90","54,15","10,77","26,07","86,67"
5/16/24 1:20,"40,48","57,60","78,30","54,29","10,46","25,86","100,85"
5/16/24 1:30,"37,17","57,90","85,88","54,49","10,34","25,68","102,23"
5/16/24 1:40,"37,52","55,76","85,38","54,02","10,60","25,39","98,64"
5/16/24 1:50,"37,99","54,36","84,30","53,28","10,39","25,29","100,02"
5/16/24 2:00,"37,76","53,09","82,20","53,58","10,43","25,65","102,06"
5/16/24 2:10,"36,64","51,67","82,10","53,83","10,27","25,46","104,31"
5/16/24 2:20,"37,29","51,99","79,92","53,27","10,13","25,07","101,10"
5/16/24 2:30,"37,85","50,32","79,50","54,27","10,32","25,14","96,61"
5/16/24 2:40,"36,59","49,44","76,97","53,79","10,36","25,35","101,54"
5/16/24 2:50,"35,46","47,38","76,33","53,84","10,23","25,25","100,33"
5/16/24 3:00,"37,29","49,66","76,21","52,11","9,95","25,30","97,65"
5/16/24 3:10,"37,89","52,80","78,04","47,91","9,84","25,00","95,75"
5/16/24 3:20,"37,83","53,72","77,39","47,35","9,85","24,94","97,62"
5/16/24 3:30,"37,12","53,89","77,02","47,94","9,98","24,98","97,73"
5/16/24 3:40,"36,79","53,46","77,27","47,53","9,82","24,85","91,86"
5/16/24 3:50,"36,67","53,05","77,95","47,71","9,90","24,86","89,25"
5/16/24 4:00,"37,78","52,95","77,73","48,16","9,92","24,82","92,09"
5/16/24 4:10,"37,50","52,38","75,94","47,89","9,63","24,66","91,40"
5/16/24 4:20,"35,40","54,33","76,68","48,23","9,68","24,59","90,99"
5/16/24 4:30,"35,44","54,79","77,78","48,76","9,61","25,14","89,02"
5/16/24 4:40,"37,58","53,53","77,26","48,49","9,46","24,68","87,19"
5/16/24 4:50,"36,17","52,03","78,64","48,69","9,67","24,64","87,13"
5/16/24 5:00,"36,41","54,98","79,80","48,54","9,60","24,46","89,82"
5/16/24 5:10,"35,81","54,77","80,96","48,32","9,49","24,67","84,43"
5/16/24 5:20,"36,68","55,87","81,61","48,26","9,82","24,32","85,23"
5/16/24 5:30,"36,75","57,20","80,51","48,62","11,14","24,64","86,67"
5/16/24 5:40,"35,69","58,24","77,98","48,60","16,38","25,12","86,89"
5/16/24 5:50,"35,79","57,73","79,26","48,28","16,93","24,99","87,38"
5/16/24 6:00,"35,93","58,46","81,22","48,11","16,76","24,84","86,16"
5/16/24 6:10,"36,22","61,26","79,80","48,43","16,04","24,61","89,95"
5/16/24 6:20,"35,54","57,04","75,42","48,52","14,96","24,38","94,86"
5/16/24 6:30,"36,46","56,21","77,52","47,95","14,67","23,92","97,56"
5/16/24 6:40,"36,08","53,88","75,45","48,10","16,55","23,79","98,89"
5/16/24 6:50,"32,28","52,77","75,13","47,63","17,86","23,66","100,30"
5/16/24 7:00,"36,10","52,52","77,71","51,91","21,52","22,48","100,96"
5/16/24 7:10,"37,49","53,21","78,18","55,28","21,16","21,23","104,40"
5/16/24 7:20,"36,24","56,54","79,13","53,46","20,33","20,39","111,71"
5/16/24 7:30,"37,73","55,99","78,05","54,93","20,97","20,27","110,39"
5/16/24 7:40,"42,96","57,49","79,90","55,69","20,73","20,61","102,82"
5/16/24 7:50,"46,38","57,09","78,76","55,41","21,06","20,71","101,94"
5/16/24 8:00,"56,17","59,03","78,13","55,37","23,76","21,09","114,31"
5/16/24 8:10,"52,82","61,19","84,17","55,69","23,03","20,54","113,95"
5/16/24 8:20,"52,38","62,14","87,95","56,02","21,99","20,82","118,51"
5/16/24 8:30,"50,73","60,80","93,13","57,02","22,05","21,05","121,89"
5/16/24 8:40,"51,18","58,43","93,90","55,98","22,32","20,56","116,86"
5/16/24 8:50,"50,54","58,06","96,17","56,63","22,07","20,58","125,20"
5/16/24 9:00,"54,37","59,13","99,81","58,39","22,01","20,95","133,72"
5/16/24 9:10,"57,92","58,75","107,82","60,62","21,48","21,41","132,53"
5/16/24 9:20,"59,85","58,61","112,24","57,44","20,45","21,34","126,78"
5/16/24 9:30,"61,20","60,48","112,15","58,36","19,05","21,23","131,34"
5/16/24 9:40,"65,94","60,13","116,65","58,59","18,73","21,46","128,76"
5/16/24 9:50,"66,04","62,52","116,83","61,52","18,55","21,61","131,27"
5/16/24 10:00,"63,89","65,73","118,11","62,87","19,21","21,48","142,50"
5/16/24 10:10,"64,05","64,82","112,12","62,04","20,43","21,44","153,21"
5/16/24 10:20,"73,42","66,31","110,59","60,61","19,58","21,46","144,16"
5/16/24 10:30,"78,03","68,78","110,73","61,14","19,72","21,60","145,70"
5/16/24 10:40,"79,18","66,87","108,45","64,63","19,56","21,79","144,56"
5/16/24 10:50,"75,77","66,98","111,44","69,30","18,79","22,04","139,70"
5/16/24 11:00,"74,76","70,06","114,19","64,75","18,14","22,21","151,81"
5/16/24 11:10,"73,93","70,47","113,95","66,31","18,12","22,70","153,45"
5/16/24 11:20,"80,17","73,82","112,12","64,66","17,15","22,79","152,17"
5/16/24 11:30,"79,50","74,05","115,76","64,51","16,52","22,23","153,39"
5/16/24 11:40,"81,71","79,63","117,35","65,26","13,64","21,92","143,64"
5/16/24 11:50,"77,05","80,03","118,16","65,05","13,63","21,85","142,06"
5/16/24 12:00,"74,30","81,20","117,11","65,40","13,24","22,09","143,42"
5/16/24 12:10,"73,17","81,76","116,20","67,28","14,43","22,41","146,26"
5/16/24 12:20,"71,98","84,77","120,94","69,62","12,31","22,40","144,52"
5/16/24 12:30,"68,95","87,36","118,02","68,93","11,61","23,07","140,44"
5/16/24 12:40,"70,38","88,77","119,97","69,10","11,73","22,87","134,75"
5/16/24 12:50,"64,11","84,80","122,67","68,87","12,21","22,61","137,22"
5/16/24 13:00,"69,13","83,62","122,40","68,61","11,87","22,65","143,82"
5/16/24 13:10,"73,01","85,84","123,47","68,37","11,46","22,34","144,29"
5/16/24 13:20,"71,29","89,48","122,07","69,74","11,72","22,94","146,11"
5/16/24 13:30,"75,09","89,53","121,64","71,50","12,74","22,94","146,57"
5/16/24 13:40,"76,69","87,95","120,10","72,93","12,60","22,97","149,46"
5/16/24 13:50,"73,97","87,62","119,69","76,61","12,79","22,80","142,94"
5/16/24 14:00,"71,34","87,57","120,18","74,84","13,29","23,10","137,29"
5/16/24 14:10,"76,49","89,51","118,44","72,35","12,66","23,01","132,56"
5/16/24 14:20,"77,10","91,27","116,19","77,26","12,59","22,70","120,41"
5/16/24 14:30,"75,98","88,69","115,64","75,64","12,49","22,12","114,29"
5/16/24 14:40,"76,31","83,40","120,22","74,02","12,21","20,44","111,22"
5/16/24 14:50,"78,24","79,39","119,24","66,21","13,11","20,77","111,26"
5/16/24 15:00,"82,96","76,36","119,51","63,15","13,69","21,27","109,49"
5/16/24 15:10,"84,47","78,09","112,84","58,11","12,86","21,44","111,96"
5/16/24 15:20,"83,85","79,84","115,69","61,44","12,92","20,98","113,72"
5/16/24 15:30,"84,07","81,98","117,39","61,64","13,76","20,84","117,89"
5/16/24 15:40,"82,95","81,77","120,79","61,09","19,09","21,14","108,57"
5/16/24 15:50,"82,11","77,50","124,67","66,43","16,03","21,25","111,74"
5/16/24 16:00,"80,00","79,43","125,47","70,62","15,55","21,17","107,45"
5/16/24 16:10,"77,39","82,48","127,07","74,32","16,32","21,18","110,93"
5/16/24 16:20,"83,53","80,71","122,93","74,49","15,02","20,65","116,02"
5/16/24 16:30,"81,02","78,34","122,58","73,14","14,86","20,89","119,36"
5/16/24 16:40,"75,41","76,63","120,24","66,70","17,11","20,73","110,97"
5/16/24 16:50,"75,50","71,28","119,20","60,63","19,54","18,49","109,78"
5/16/24 17:00,"78,06","68,89","114,74","57,74","19,14","17,47","117,01"
5/16/24 17:10,"78,77","67,40","113,01","58,09","18,55","18,08","113,88"
5/16/24 17:20,"82,00","68,17","113,68","63,39","18,07","20,37","113,12"
5/16/24 17:30,"83,53","69,23","113,35","65,29","18,41","21,13","113,41"
5/16/24 17:40,"82,58","70,02","107,80","61,99","18,34","21,10","114,34"
5/16/24 17:50,"84,32","72,03","104,88","62,43","19,25","20,57","115,26"
5/16/24 18:00,"83,14","71,43","104,61","61,21","21,13","20,64","126,23"
5/16/24 18:10,"83,40","73,10","105,91","55,04","20,75","20,29","126,40"
5/16/24 18:20,"80,57","73,52","109,06","53,80","21,32","20,42","125,21"
5/16/24 18:30,"79,20","74,49","112,95","51,34","21,43","20,72","123,04"
5/16/24 18:40,"79,47","73,21","113,45","53,74","20,84","20,88","116,15"
5/16/24 18:50,"79,33","73,99","110,65","59,65","20,89","20,64","118,62"
5/16/24 19:00,"79,78","76,85","108,78","64,32","20,60","20,93","120,83"
5/16/24 19:10,"84,08","74,01","111,98","63,72","20,58","21,15","125,65"
5/16/24 19:20,"86,64","69,36","110,98","60,43","20,56","21,09","118,24"
5/16/24 19:30,"96,14","66,14","103,81","59,81","20,32","21,08","118,96"
5/16/24 19:40,"88,25","64,65","102,15","60,74","17,40","20,49","118,25"
5/16/24 19:50,"82,45","65,01","103,64","61,28","16,93","17,76","113,61"
5/16/24 20:00,"83,90","65,98","105,05","63,20","15,99","17,46","108,80"
5/16/24 20:10,"81,36","69,18","107,01","60,35","15,30","17,54","107,42"
5/16/24 20:20,"76,23","69,63","108,39","58,83","14,65","17,51","108,61"
5/16/24 20:30,"78,39","75,38","110,46","59,29","14,42","18,88","108,46"
5/16/24 20:40,"79,23","78,93","115,07","60,21","14,11","20,44","105,66"
5/16/24 20:50,"79,78","81,34","116,51","59,57","14,02","22,21","106,79"
5/16/24 21:00,"75,55","85,13","117,29","49,04","13,44","23,14","105,58"
5/16/24 21:10,"74,77","88,95","115,77","46,78","13,34","23,07","107,73"
5/16/24 21:20,"72,13","89,44","116,97","48,61","11,93","22,90","112,35"
5/16/24 21:30,"72,11","90,71","114,18","48,67","11,74","22,90","107,69"
5/16/24 21:40,"78,51","87,86","116,03","48,08","11,80","22,22","110,90"
5/16/24 21:50,"78,41","84,96","116,92","46,92","11,77","22,18","105,93"
5/16/24 22:00,"79,35","84,32","117,35","47,61","12,11","22,35","103,29"
5/16/24 22:10,"77,93","85,64","118,86","47,39","11,59","22,65","109,43"
5/16/24 22:20,"78,10","82,42","118,49","49,90","11,15","22,67","108,72"
5/16/24 22:30,"78,30","80,79","124,81","52,05","11,49","22,88","109,76"
5/16/24 22:40,"78,51","80,35","125,35","51,36","11,59","22,85","109,84"
5/16/24 22:50,"79,84","78,41","124,65","51,93","11,94","22,55","110,06"
5/16/24 23:00,"79,65","78,02","122,99","53,28","12,68","22,22","106,29"
5/16/24 23:10,"77,26","79,65","125,07","51,78","12,76","22,27","105,58"
5/16/24 23:20,"77,88","78,59","127,32","52,19","12,06","22,43","105,63"
5/16/24 23:30,"74,43","82,07","119,05","52,24","11,86","22,34","105,12"
5/16/24 23:40,"76,39","80,30","117,76","52,02","11,81","22,54","102,87"
5/16/24 23:50,"72,34","84,67","115,47","52,56","12,10","22,42","104,09"
5/17/24 0:00,"74,40","85,56","102,91","52,41","12,01","22,07","115,46"
5/17/24 0:10,"78,18","84,98","101,87","51,42","12,05","21,78","134,33"
5/17/24 0:20,"78,22","84,87","102,27","51,57","12,30","22,03","120,38"
5/17/24 0:30,"78,53","81,55","99,62","44,17","12,01","22,86","122,27"
5/17/24 0:40,"81,84","81,11","93,45","43,48","12,37","22,64","117,34"
5/17/24 0:50,"84,68","82,64","93,88","47,32","12,02","22,74","108,05"
5/17/24 1:00,"83,39","77,93","93,28","46,61","11,53","22,87","105,32"
5/17/24 1:10,"81,74","77,48","92,76","45,68","11,49","23,87","109,19"
5/17/24 1:20,"83,20","77,19","89,88","45,73","11,30","23,95","97,50"
5/17/24 1:30,"82,45","78,86","91,47","45,88","11,34","24,38","98,96"
5/17/24 1:40,"81,96","75,53","92,81","45,54","11,25","24,84","96,15"
5/17/24 1:50,"79,75","72,55","94,77","44,87","10,95","24,76","99,20"
5/17/24 2:00,"77,96","71,84","96,24","44,73","10,71","24,57","107,08"
5/17/24 2:10,"78,94","72,25","96,93","42,48","10,21","24,90","104,72"
5/17/24 2:20,"77,86","71,93","96,18","45,17","10,35","24,29","104,00"
5/17/24 2:30,"76,66","70,91","95,57","46,08","10,10","24,08","99,96"
5/17/24 2:40,"78,48","68,13","89,19","48,03","10,26","24,10","101,69"
5/17/24 2:50,"78,28","68,03","84,16","46,99","10,18","24,20","100,58"
5/17/24 3:00,"80,81","67,34","81,85","46,44","10,14","24,10","98,68"
5/17/24 3:10,"79,79","65,46","82,58","47,01","10,01","24,03","92,94"
5/17/24 3:20,"81,05","65,92","83,37","46,59","10,19","23,81","90,84"
5/17/24 3:30,"78,32","67,30","82,02","46,59","9,71","23,72","89,61"
5/17/24 3:40,"79,99","65,98","82,69","46,65","9,69","23,62","93,29"
5/17/24 3:50,"77,48","65,14","82,88","46,89","9,77","23,79","89,06"
5/17/24 4:00,"75,42","64,26","81,77","46,92","9,86","23,40","85,28"
5/17/24 4:10,"75,39","63,66","80,86","46,64","9,94","23,62","89,29"
5/17/24 4:20,"73,87","63,27","81,20","47,08","9,81","23,38","90,51"
5/17/24 4:30,"74,44","63,18","81,65","46,43","9,86","23,48","89,84"
5/17/24 4:40,"73,86","63,29","80,80","47,03","10,29","23,54","89,83"
5/17/24 4:50,"73,97","65,95","81,14","45,48","16,03","23,38","90,23"
5/17/24 5:00,"72,94","65,36","83,19","44,56","13,35","23,41","91,25"
5/17/24 5:10,"70,86","65,53","83,72","44,90","12,95","23,03","88,12"
